Filename,Speaker,Gender,Word,Word_beg,Word_end,Word_dur_ms,SyllPos,SyllStr,SyllIPA,Stress,Begin,End,Duration_in_ms,Max_dB,Min_dB,Mean_dB,Centre_mean_dB,MaxF0Hz,MinF0Hz,MeanF0,Centre_MeanF0,Language,SuffixCase,WordForm,LatinScript,Gloss,WordClass,StressedSyll,NounGender,Declension,StressShift,ShiftDirect,AttestedInCS,HasPause,HasGeminates,NormDur,NormInt,NormF0,NormMax_dB,NormMin_dB,NormMaxFOHz,NormMinFOHz,SyllType
Speaker_1_male,Speaker_1,male,жебеге,208.0860283545296,208.68723608058025,601.2077260506885,s1,cv,ʒie,NA,208.0860283545296,208.35660096768183,270.5726131522681,78.81316311083279,59.68412672255113,70.27841843339017,69.921281504932,116.36294008974768,107.01799225702806,111.88914119331908,110.68024467698116,Kaz,DAT,inflected,jebege,arrow.DAT,Noun,NA,NA,NA,NA,NA,NA,NA,NA,0.43041227288632933,0.6047583774440355,-0.7853900445586068,1.0423809446970285,0.4698779964151907,-0.895929670081754,-0.6419384948161171,non_heavy
Speaker_1_male,Speaker_1,male,жебеге,208.0860283545296,208.68723608058025,601.2077260506885,s2,cv,bie,NA,208.35660096768183,208.5214034576359,164.8024899540701,74.59106600593404,64.1789055660514,70.052103608871107,69.2770532251332,113.46198295601101,104.30590077743919,109.9042468540933,111.10930568620668,Kaz,DAT,inflected,jebege,arrow.DAT,Noun,NA,NA,NA,NA,NA,NA,NA,NA,-0.963554105058514,0.5659734291276053,-0.8199971843657774,0.20226917590645435,0.9480049586228603,-0.9393182269002942,-0.6931699379400542,non_heavy
Speaker_1_male,Speaker_1,male,жебеге,208.0860283545296,208.68723608058025,601.2077260506885,s3,cv,gie,NA,208.5214034576359,208.68723608058025,165.8326229443503,78.21910957912804,64.10297186579318,72.70548919397297,74.59010998069488,132.3981306559108,104.44303414687211,121.78751343518769,124.37264243732608,Kaz,DAT,inflected,jebege,arrow.DAT,Noun,NA,NA,NA,NA,NA,NA,NA,NA,-0.9499777688508726,1.0207002593316383,-0.612809396174381,0.9241763295787012,0.9399275980456763,-0.6560971786309356,-0.6905794868179699,non_heavy
Speaker_1_male,Speaker_1,male,странаның,212.3762029510229,213.1735792209916,797.376269968737,s1,cccv,stra,unstressed,212.3762029510229,212.68890077485503,312.6978238321953,82.45234709219366,48.99289573823004,65.24005759041458,63.52155063116324,124.92266737961585,111.95063091668851,116.68471974951494,121.50706530247473,CS,GEN,inflected,strananyń,country.GEN,Noun,2,f,1,yes,backward,yes,NA,NA,0.9855891562641296,-0.2586961722506184,-0.7017779074937824,1.766504813849186,-0.66738948008944,-0.767904953842921,-0.5487608867430896,non_heavy
Speaker_1_male,Speaker_1,male,странаның,212.3762029510229,213.1735792209916,797.376269968737,s2,cv,na,stressed,212.68890077485503,212.8726321007128,183.7313258577637,78.40420105189553,74.89653341150364,76.57780829850641,77.01460548608496,117.72767094401415,111.65089592022095,114.58701631222115,115.64748903397692,CS,GEN,inflected,strananyń,country.GEN,Noun,2,f,1,yes,backward,yes,,,-0.7140870530636876,1.6843231424247558,-0.7383519027406654,0.9610057820312095,2.088080371060247,-0.8755178889065928,-0.5544228847027268,non_heavy
Speaker_1_male,Speaker_1,male,странаның,212.3762029510229,213.1735792209916,797.376269968737,s3,cvc,nəŋ,NA,212.8726321007128,213.1735792209916,300.9471202787779,75.208894720376,55.81683518908779,71.44292256523956,73.88877641825532,174.01356563643438,111.76704988284249,145.59189178530326,152.11915093501472,CS,GEN,inflected,strananyń,country.GEN,Noun,2,f,1,yes,backward,yes,NA,NA,0.830724198416185,0.8043265350493848,-0.19777397927326504,0.3252045706175821,0.05849927963135689,-0.03367030986334524,-0.5522287348466285,heavy
Speaker_1_male,Speaker_1,male,кісілер,217.2662616128877,217.7807115422905,514.4499294027867,s2,cv,sɪ,NA,217.3059744742624,217.5210143695442,215.0398952818477,79.23743534228535,62.427011597814506,68.39118823826577,65.39812414870775,120.4835822726015,110.56905532434956,115.2285739821861,--undefined--,Kaz,PLURAL,inflected,kisiler,person.Pl,Noun,NA,NA,NA,NA,NA,NA,NA,NA,-0.3014649268991547,0.2813322575040213,-0.7271661808913603,1.1268025214534643,0.7616492400641359,-0.8342987292448818,-0.5748588675497925,non_heavy
Speaker_1_male,Speaker_1,male,кісілер,217.2662616128877,217.7807115422905,514.4499294027867,s3,cvc,lier,NA,217.5210143695442,217.7807115422905,259.6971727463142,84.81631580664505,59.02066092829329,75.453678094655,81.1967026858542,146.07111717751886,110.56532001885034,128.62078673377349,137.0690409872243,Kaz,PLURAL,inflected,kisiler,person.Pl,Noun,NA,NA,NA,NA,NA,NA,NA,NA,0.2870825894857069,1.4916741104845521,-0.49366953078637976,2.236886685398055,0.39930258085366194,-0.4515953107223354,-0.5749294275189801,heavy
Speaker_1_male,Speaker_1,male,жителя,220.6586906044245,221.26015915874208,601.4685543175915,s1,cv,ʒi,stressed,220.6586906044245,220.87842725769656,219.73665327209343,79.306556770054,66.2322632471021,72.13185309908087,70.88063059350938,164.11052306582022,107.58082875312786,129.24443646242602,124.26312240445137,Rus,GEN,inflected,jitelya,resident.GEN,Noun,1,m,2,no,na,yes,,,-0.2395653797890696,0.9223927519020733,-0.482796038468093,1.1405562849272306,1.1664285350767385,-0.1817865023622172,-0.6313065061258298,non_heavy
Speaker_1_male,Speaker_1,male,жителя,220.6586906044245,221.26015915874208,601.4685543175915,s2,cv,tʲɛ,unstressed,220.87842725769656,221.027791852879,149.3645951824476,75.96785826929829,52.61584280206039,64.79671671845435,60.196030035005705,162.5780367768493,113.5641166786252,145.12587728455972,--undefined--,Rus,GEN,inflected,jitelya,resident.GEN,Noun,1,m,2,no,na,yes,NA,NA,-1.1670133202621027,-0.33467419464521475,-0.20589906112809622,0.47622293748386757,-0.2820026269913587,-0.20470734033302893,-0.5182821198334746,non_heavy
Speaker_1_male,Speaker_1,male,жителя,220.6586906044245,221.26015915874208,601.4685543175915,s3,cv,lʲæ,unstressed,221.027791852879,221.26015915874208,232.36730586305043,78.97190961854805,59.65918236139621,72.24208392924965,75.78730050294449,113.5641166786252,97.16702890952843,102.57627948746897,101.75590617850328,Rus,GEN,inflected,jitelya,resident.GEN,Noun,1,m,2,no,na,yes,NA,NA,-0.07310339117718585,0.9412836798828558,-0.9477621671900375,1.073968282949211,0.4672245685072843,-0.9377906500963493,-0.8280233198493505,non_heavy
Speaker_1_male,Speaker_1,male,января,224.9426126595054,225.56344199691355,620.8293374081109,s1,vc,jan,unstressed,224.9426126595054,225.15473970412705,212.12704462163856,74.18533262544933,71.20779244932926,73.02744088360372,73.22239435767843,129.30093244634386,60.03800114614369,101.39318569555176,111.0656914771563,Rus,GEN,inflected,yanvarya,january.GEN,Noun,2,m,2,yes,forward,yes,NA,NA,-0.33985398953357493,1.0758750790512548,-0.9683897096504813,0.12153645482789487,1.6956947672244027,-0.702420841580405,-1.5293911344760485,non_heavy
Speaker_1_male,Speaker_1,male,января,224.9426126595054,225.56344199691355,620.8293374081109,s2,cv,va,unstressed,225.15473970412705,225.2867839582498,132.04425412274645,82.0062489606571,72.4775080109217,78.7512123519239,80.42827985808441,117.5553069324896,111.7705311244473,115.86553810797919,116.83125091681312,Rus,GEN,inflected,yanvarya,january.GEN,Noun,2,m,2,yes,forward,yes,NA,NA,-1.3952816852948124,2.0567926174653355,-0.7160605486580235,1.677740325248364,1.830759308878077,-0.8780958745033228,-0.5521629741476919,non_heavy
Speaker_1_male,Speaker_1,male,января,224.9426126595054,225.56344199691355,620.8293374081109,s3,cv,rʲæ,stressed,225.2867839582498,225.56344199691355,276.65803866372585,82.37128328880051,60.28409114634477,74.97020061791565,78.74309591036562,172.67680318409953,115.83748684098013,145.6515181321511,153.89220230572872,Rus,GEN,inflected,yanvarya,january.GEN,Noun,2,m,2,yes,forward,yes,,,0.5106133571052084,1.408817633948636,-0.19673437868557894,1.7503747596222254,0.5336985262719479,-0.053663777861030916,-0.4753381280659113,non_heavy
Speaker_1_male,Speaker_1,male,группалар,230.3967517349868,230.99036523614063,593.6135011538113,s1,ccvc,gru,unstressed,230.3967517349868,230.5218368985826,125.08516359577015,74.36224582398472,60.451280194840876,70.3249096855951,72.90604609146122,124.52233155406762,108.98943078885537,116.40546734419733,118.90653087518561,CS,PLURAL,inflected,gruppalar,group.PL,Noun,1,f,1,no,na,yes,NA,NA,-1.4869969818488464,0.6127258661746839,-0.7066467445101068,0.15673859642987656,0.5514830702184044,-0.7738926306380354,-0.6046979954539936,heavy
Speaker_1_male,Speaker_1,male,группалар,230.3967517349868,230.99036523614063,593.6135011538113,s2,cv,ppa,stressed,230.5218368985826,230.79136460411297,269.5277055303791,81.3904724670526,39.75871866285363,58.49506973799856,50.94839803241962,114.1978111992261,103.8527374577307,109.44026579782512,114.01634577821757,CS,PLURAL,inflected,gruppalar,group.PL,Noun,1,f,1,no,na,yes,,,0.41664121874618987,-1.4146257752133564,-0.8280868125967769,1.5552132808984118,-1.6496645123575897,-0.9283127124898485,-0.7017301989099459,non_heavy
Speaker_1_male,Speaker_1,male,группалар,230.3967517349868,230.99036523614063,593.6135011538113,s3,cvc,lɑr,NA,230.79136460411297,230.99036523614063,199.00063202766205,83.72749923345827,72.15378687151622,78.61229852963547,81.00093739506168,140.83250048049766,104.72472447127247,121.59474445567518,122.9011513718027,CS,PLURAL,inflected,gruppalar,group.PL,Noun,1,f,1,no,na,yes,NA,NA,-0.5128497019877205,2.032986110625388,-0.6161703725712793,2.020234250728301,1.7963238426681725,-0.5299473882370013,-0.6852583529470475,heavy
Speaker_1_male,Speaker_1,male,списоктың,234.65447481235896,235.4714950726677,817.020260308766,s1,ccv,spʲi,stressed,234.65447481235896,234.90852994498823,254.05513262930413,75.51768253302278,45.95951124914168,60.14488348923034,56.727255872956206,119.78307617886016,116.19483908229086,118.71873335566714,--undefined--,CS,GEN,inflected,spisoktyń,list.GEN,Noun,1,m,2,no,na,yes,,,0.21272497328637133,-1.1318871556410899,-0.6663143607211853,0.38664708816713605,-0.9900622881349278,-0.8447759431604421,-0.4685877396060438,non_heavy
Speaker_1_male,Speaker_1,male,списоктың,234.65447481235896,235.4714950726677,817.020260308766,s2,cvc,sək,unstressed,234.90852994498823,235.16238573861847,253.8557936302084,72.55215868893436,53.791433023333,63.209045509398045,65.0712398549996,124.7956741336665,109.14485426676467,117.56180122221232,120.18790224822486,CS,GEN,inflected,spisoktyń,list.GEN,Noun,1,m,2,no,na,yes,NA,NA,0.21009784329776468,-0.6067630687063372,-0.6864857679838491,-0.20343206447885526,-0.15695056083444017,-0.7698043454621094,-0.6017620439462511,heavy
Speaker_1_male,Speaker_1,male,списоктың,234.65447481235896,235.4714950726677,817.020260308766,s3,cvc,təŋ,NA,235.16238573861847,235.4714950726677,309.10933404925345,78.3527483257347,37.904334111986856,63.67221530877212,72.33358681808305,164.74585233244014,135.31488791535918,150.7554481358183,145.94885656762247,CS,GEN,inflected,spisoktyń,list.GEN,Noun,1,m,2,no,na,yes,NA,NA,0.9382957055829192,-0.5273868423869633,-0.1077460553716936,0.9507677321450712,-1.8469225495028185,-0.17228411445629435,-0.10740976987666928,heavy
Speaker_1_male,Speaker_1,male,кемеге,239.58109877292864,240.15043104297823,569.332270049614,s1,cv,kie,NA,239.58109877292864,239.7307632105559,149.66443762725137,78.87723499972452,60.87518364388732,70.47241240940825,70.86523229644791,131.2894298299448,114.63805712528708,121.96278982649771,125.3743800662521,Kaz,DAT,inflected,kemege,boat.DAT,Noun,NA,NA,NA,NA,NA,NA,TRUE,,-1.1630616345298848,0.6380043053214914,-0.6097534075209354,1.05512995225636,0.5965753151138382,-0.6726796121397773,-0.49799537090714624,non_heavy
Speaker_1_male,Speaker_1,male,кемеге,239.58109877292864,240.15043104297823,569.332270049614,s2,cv,mie,NA,239.7307632105559,239.89846983062168,167.70662006578618,77.7635246428822,74.50912648440776,76.09246379369765,76.542800064185,116.46781248854178,108.94551975993932,114.49545459025649,114.86828526203428,Kaz,DAT,inflected,kemege,boat.DAT,Noun,NA,NA,NA,NA,NA,NA,NA,NA,-0.9252799723403025,1.6011467019300873,-0.7399483047507858,0.8335241590779913,2.0468704019739112,-0.8943611318979741,-0.6055274753581035,non_heavy
Speaker_1_male,Speaker_1,male,кемеге,239.58109877292864,240.15043104297823,569.332270049614,s3,cv,gie,NA,239.89846983062168,240.15043104297823,251.96121235657645,78.49706776805095,59.32479855974588,71.27021265224701,75.83865311068963,151.71799136327226,104.51245450194864,131.16810375822035,137.60795224442617,Kaz,DAT,inflected,kemege,boat.DAT,Noun,NA,NA,NA,NA,NA,NA,NA,NA,0.18512876397866393,0.7747281865391363,-0.4492564078024106,0.9794843767278085,0.4316548737878836,-0.36713707498821485,-0.6892681354127858,non_heavy
Speaker_1_male,Speaker_1,male,сабынды,244.00495217651752,244.6561597555588,651.2075790412553,s1,cv,sɑ,NA,244.00495217651752,244.2386140877195,233.6619112019776,82.85228812392862,51.09303414024069,67.46389709851151,67.47869796430231,115.01433661653826,112.87181522542373,114.2699145733062,114.71328073423773,Kaz,ACC,inflected,sabyndy,soap.ACC,Noun,NA,NA,NA,NA,NA,NA,NA,NA,-0.05604151906618591,0.12241673349413536,-0.7438806525561379,1.846084974900654,-0.44398965791107853,-0.9161002399059475,-0.531359703237736,non_heavy
Speaker_1_male,Speaker_1,male,сабынды,244.00495217651752,244.6561597555588,651.2075790412553,s2,cvc,bən,NA,244.2386140877195,244.4553337283914,216.7196406718972,77.23622400483167,62.36234979577044,71.51021668998762,72.06652394143374,118.90242927440869,100.09686234290805,111.20116551067649,110.58704743906902,Kaz,ACC,inflected,sabyndy,soap.ACC,Noun,NA,NA,NA,NA,NA,NA,NA,NA,-0.27932721422154716,0.8158591386068377,-0.7973850763155277,0.7286020171397956,0.7547709147763614,-0.8579474574191333,-0.7726787284023274,heavy
Speaker_1_male,Speaker_1,male,сабынды,244.00495217651752,244.6561597555588,651.2075790412553,s3,cv,də,NA,244.4553337283914,244.6561597555588,200.8260271673805,78.9372182670824,65.5861688087048,73.12217603121962,76.45040906710854,155.14082319154318,74.89451032863,123.04022749179279,110.59459693143447,Kaz,ACC,inflected,sabyndy,soap.ACC,Noun,NA,NA,NA,NA,NA,NA,NA,NA,-0.488792441068554,1.0921104176413825,-0.590968006615957,1.0670654069808372,1.0977009776404296,-0.3159430288804236,-1.248751483884993,non_heavy
Speaker_1_male,Speaker_1,male,шешімге,248.6207578522121,249.23212581082805,611.3679586159435,s1,cv,ʃie,NA,248.6207578522121,248.81271803132327,191.9601791111632,78.62914685594409,48.0562091840622,67.39534499845134,69.00638298444312,123.12343495975105,119.14728370795505,121.99955486503445,122.45204782779932,Kaz,DAT,inflected,sheshimge,solution.DAT,Noun,NA,NA,NA,NA,NA,NA,NA,NA,-0.6056372903382871,0.11066854305426158,-0.6091123996831311,1.0057654388145616,-0.767028441711026,-0.7948154163144943,-0.41281602244434273,non_heavy
Speaker_1_male,Speaker_1,male,шешімге,248.6207578522121,249.23212581082805,611.3679586159435,s2,cvc,ʃɪm,NA,248.81271803132327,249.03743158779324,224.71355646996471,79.67370631375505,66.99371461327429,73.50119176211695,71.48045100714337,234.35160796147574,110.64151239360784,138.4857621099002,116.39772624227307,Kaz,DAT,inflected,sheshimge,solution.DAT,Noun,NA,NA,NA,NA,NA,NA,NA,NA,-0.17397374091843498,1.1570646492751493,-0.32167116528694556,1.2136116043350809,1.2474270538588716,0.8687837620337381,-0.5734901525744425,heavy
Speaker_1_male,Speaker_1,male,шешімге,248.6207578522121,249.23212581082805,611.3679586159435,s2,cv,gie,NA,249.03743158779324,249.23212581082805,194.69422303481565,77.12232165095308,64.88257225880459,71.86661311666255,74.90946409329115,151.59130220724188,74.9067547789599,120.60155514298236,119.77796964035319,Kaz,DAT,inflected,sheshimge,solution.DAT,Noun,NA,NA,NA,NA,NA,NA,NA,NA,-0.5696047587484889,0.8769369624662431,-0.6334868819290292,0.7059377567950198,1.022856698814553,-0.36903191844549704,-1.2485201860599082,non_heavy
Speaker_1_male,Speaker_1,male,жительдің,253.5337900676479,254.21219376737744,678.4036997295289,s1,cv,ʒi,stressed,253.5337900676479,253.76400170765743,230.21164000951444,75.4110384811879,54.12215888913971,68.04532356839168,68.11656226438396,143.00465210463105,107.99031564386337,119.31417459589073,114.59152618573341,CS,GEN,inflected,jiteldiń,resident.GEN,Noun,1,m,2,no,na,yes,,,-0.10151335829315629,0.22205932487995586,-0.6559326906039686,0.3654270828493899,-0.12176997485959755,-0.49745930936601185,-0.6235712934640893,non_heavy
Speaker_1_male,Speaker_1,male,жительдің,253.5337900676479,254.21219376737744,678.4036997295289,s2,cvc,tʲɛlʲ,unstressed,253.76400170765743,254.01651756257425,252.51585491679407,80.44772565433297,49.25764577716153,69.79614860834252,73.10469645735763,126.81796727934828,108.69706860806308,115.41261537960442,118.70996114653644,CS,GEN,inflected,jiteldiń,resident.GEN,Noun,1,m,2,no,na,yes,NA,NA,0.19243851324757444,0.5221088635255546,-0.7239573721175658,1.3676257686555924,-0.639226997291933,-0.739557645145605,-0.6102207208301751,heavy
Speaker_1_male,Speaker_1,male,жительдің,253.5337900676479,254.21219376737744,678.4036997295289,s3,cvc,dɪŋ,NA,254.01651756257425,254.21219376737744,195.6762048032204,77.74381214914673,64.40030517397302,71.8827876084503,74.89387521601843,159.94904553969107,107.45127242491424,142.41659306010052,149.96996020022607,CS,GEN,inflected,jiteldiń,resident.GEN,Noun,1,m,2,no,na,yes,NA,NA,-0.5566630174748589,0.8797088835251732,-0.25313612361566085,0.8296017722716427,0.9715560888687036,-0.24402820252100463,-0.6337538268412906,heavy
Speaker_1_male,Speaker_1,male,выходқа,257.9367220478563,258.5776542926296,640.9322447732961,s1,cv,vɨ,stressed,257.9367220478563,258.0812906489786,144.56860112233016,76.13577140760374,59.87641532321676,70.98051093362518,71.3554537021834,130.21482626456236,111.83906686111983,117.36386115685865,116.22463098064935,CS,DAT,inflected,vyhodqa,exit.DAT,Noun,1,m,2,no,na,yes,,,-1.2302207201069464,0.7250802405514795,-0.6899369035832419,0.509634249474133,0.49033247653635875,-0.6887520653697029,-0.5508683331955997,non_heavy
Speaker_1_male,Speaker_1,male,выходқа,257.9367220478563,258.5776542926296,640.9322447732961,s2,cvc,xət,unstressed,258.0812906489786,258.3298446577232,248.554008744577,76.91691080931271,49.67928096006676,64.6831875371439,69.24628525611354,119.99391486275562,96.57046534368025,110.87772572068391,114.1389957946866,CS,DAT,inflected,vyhodqa,exit.DAT,Noun,1,m,2,no,na,yes,NA,NA,0.1402245213217888,-0.35413038112742934,-0.8030243316704707,0.66506516168131935,-0.59437603661477445,-0.8416225059347217,-0.8392924133233645,heavy
Speaker_1_male,Speaker_1,male,выходқа,257.9367220478563,258.5776542926296,640.9322447732961,s3,cv,qɑ,NA,258.3298446577232,258.5776542926296,247.80963490638896,81.29422235690133,51.24591698820681,69.35605556917001,77.54924109102541,149.92572165113543,131.30720973577093,140.3788923783548,137.27673192835132,CS,DAT,inflected,vyhodqa,exit.DAT,Noun,1,m,2,no,na,yes,NA,NA,0.13041426421249613,0.4466874419947324,-0.2886639554930229,1.53606145935654,-0.4277269196948478,-0.39394339878212464,-0.18311486251895168,non_heavy
Speaker_1_male,Speaker_1,male,пареньді,262.87383589671,263.48318922437903,609.353327669055,s1,cv,pa,stressed,262.87383589671,263.033258869185,159.42297247499937,84.17664210213643,60.3435250065652,76.83681376684838,80.55489003146344,125.17963886651789,116.46044593646882,121.19376430170831,123.2991930876234,CS,ACC,inflected,paren'di,guy.ACC,Noun,1,m,2,yes,forward,no,,,-1.034451880996048,1.7287104852542123,-0.6231615639782965,2.1096045803228223,0.5400207352234655,-0.764061525123989,-0.4635704226956242,non_heavy
Speaker_1_male,Speaker_1,male,пареньді,262.87383589671,263.48318922437903,609.353327669055,s2,cvc,rʲɪnʲ,unstressed,263.033258869185,263.25509845216834,221.83958298336395,79.31960217177378,72.58595933832852,75.95401935109182,75.90213541155347,116.46044593646882,108.23144900006673,110.55669731186053,109.48703904600194,CS,ACC,inflected,paren'di,guy.ACC,Noun,1,m,2,yes,forward,no,NA,NA,-0.21185043322330535,1.5774206355419274,-0.8086215439787883,1.1431520555220545,1.8422956948774456,-0.8944713107280773,-0.6190162812469169,heavy
Speaker_1_male,Speaker_1,male,пареньді,262.87383589671,263.48318922437903,609.353327669055,s3,cv,dɪ,NA,263.25509845216834,263.48318922437903,228.0907722106917,80.50973850908795,63.14031733553001,71.98580729703902,76.96947938296198,151.4667596784945,101.52104352153108,133.2476355346431,140.50295779448916,CS,ACC,inflected,paren'di,guy.ACC,Noun,1,m,2,yes,forward,no,NA,NA,-0.1294647146330262,0.897363994302733,-0.41299924010441247,1.379965070145251,0.8375263226468294,-0.37089465558216067,-0.7457759275197156,non_heavy
Speaker_1_male,Speaker_1,male,горы,266.5004974142624,267.03015624685025,529.6588325878702,s1,cv,go,stressed,266.5004974142624,266.78458049131024,284.0830770478533,82.36182705373643,65.4938318760712,73.98084806195916,72.64083733760661,148.00952781912636,109.90267908453694,128.22839973583504,126.96751744052573,Rus,GEN,inflected,gory,mountain.GEN,Noun,1,f,1,yes,backward,yes,,,0.6084694770515631,1.2392662674791899,-0.5005108983230863,1.7484931604622806,1.0878787419672509,-0.4226032103969105,-0.5874467233378571,non_heavy
Speaker_1_male,Speaker_1,male,горы,266.5004974142624,267.03015624685025,529.6588325878702,s2,cv,rɨ,unstressed,266.78458049131024,267.03015624685025,245.57575554001687,79.91471333551048,61.90203423517052,72.84261879954094,75.69146510482467,151.1950030443881,107.83964775283802,126.11974562875486,123.35226903486274,Rus,GEN,inflected,gory,mountain.GEN,Noun,1,f,1,yes,backward,yes,NA,NA,0.1009735049985513,1.0442009940975063,-0.5372758212948313,1.2615671179832595,0.7058053731313426,-0.37495922035032486,-0.6264174118740918,non_heavy
Speaker_1_male,Speaker_1,male,борьбаға,278.3497873442877,278.9343798670395,584.5925227518478,s1,cvc,bʌrʲ,stressed,278.3497873442877,278.5826338201508,232.8464758631412,82.54698697493781,56.02294287319799,74.34533102681789,79.99998162119346,119.43359467940252,106.99008940905624,112.18840265446644,112.84784516247777,CS,DAT,inflected,bor'baǵa,fight.DAT,Noun,2,f,1,no,na,yes,,,-0.06678831042234253,1.3017299305834773,-0.7801723445429654,1.7853362327661189,0.08042374895953561,-0.8500030103652286,-0.6424655799751622,heavy
Speaker_1_male,Speaker_1,male,борьбаға,278.3497873442877,278.9343798670395,584.5925227518478,s2,cv,bʌ,unstressed,278.5826338201508,278.755642139279,173.00831912820058,79.5211510864114,65.99343622923432,74.11348367580594,75.517389630358565,115.52481430188334,95.29020677237136,111.48446873270022,113.61270997048211,CS,DAT,inflected,bor'baǵa,fight.DAT,Noun,2,f,1,no,na,yes,NA,NA,-0.8554077814462931,1.2619968395435563,-0.7924456122752295,1.1832562054189304,1.141023584016385,-0.9084652115225179,-0.863476514292513,non_heavy
Speaker_1_male,Speaker_1,male,борьбаға,278.3497873442877,278.9343798670395,584.5925227518478,s3,cv,ʁɑ,NA,278.755642139279,278.93430077880697,178.6586395279528,80.88081274869907,60.613390328505865,73.38323385279463,76.00941553252657,149.7157445904619,102.54398260612577,134.0189615290576,135.2926802179773,CS,DAT,inflected,bor'baǵa,fight.DAT,Noun,2,f,1,no,na,yes,NA,NA,-0.7809410376843396,1.1368494847303507,-0.3995509743715275,1.4538013245105543,0.5687273504046039,-0.3970839490238611,-0.7264525949824188,non_heavy
Speaker_1_male,Speaker_1,male,доле,281.6458732906018,282.1717864326347,525.9131420328913,s1,cv,do,stressed,281.6458732906018,281.92307550851734,277.2022179155442,86.02820671864113,65.31212792918853,74.99945107278846,73.63847901678048,155.3604939758126,111.48558870144753,126.4213667630483,122.20285609147435,Rus,DAT,inflected,dole,share.DAT,Noun,1,f,1,yes,forward,yes,,,0.5177852082638627,1.4138304623520992,-0.5320169797751553,2.4780284195559346,1.0685501922946052,-0.3126574931536787,-0.5575455402032155,non_heavy
Speaker_1_male,Speaker_1,male,доле,281.6458732906018,282.1717864326347,525.9131420328913,s2,cv,lʲɛ,unstressed,281.92307550851734,282.1717864326347,248.71092411734708,80.74113391114163,59.68034181311096,74.67773517944917,78.0915622814339,165.1229555662825,93.8000337483542,121.19397213811678,112.03462140883863,Rus,DAT,inflected,dole,share.DAT,Noun,1,f,1,yes,forward,yes,NA,NA,0.14229254154536636,1.358696052477472,-0.6231579402974271,1.4260080662392463,0.4694753809994229,-0.16664391905397563,-0.891625901988069,non_heavy
Speaker_1_male,Speaker_1,male,лошади,285.7917653251378,286.462554031841,670.7887067032061,s1,cv,lo,stressed,285.7917653251378,285.97667307942413,184.90775428631423,84.15882071513452,71.39108097311211,78.3238042437231,79.96856344745166,167.59396890451632,108.33806014955765,133.44671035139208,131.36906314310164,Rus,DAT,inflected,loshadi,horse.DAT,Noun,1,f,3,yes,forward,no,,,-0.6985826589505693,1.9835450897268485,-0.4095283198245925,2.1060584854357343,1.7151918744537267,-0.12968587462840067,-0.6170023952542698,non_heavy
Speaker_1_male,Speaker_1,male,лошади,285.7917653251378,286.462554031841,670.7887067032061,s2,cv,ʃʌ,unstressed,285.97667307942413,286.1806744157729,204.00133634876732,76.39790809860688,66.83100126048517,71.07355187299932,69.67627549601602,168.95790800748014,107.29055221134948,125.3822398217792,116.1445352978891,Rus,DAT,inflected,loshadi,horse.DAT,Noun,1,f,3,yes,forward,no,NA,NA,-0.4469443831804242,0.7410252323681067,-0.5501344234210092,0.5617941391384503,1.2301186069277863,-0.10928593538843434,-0.6367898337540655,non_heavy
Speaker_1_male,Speaker_1,male,лошади,285.7917653251378,286.462554031841,670.7887067032061,s3,cv,dʲi,unstressed,286.1806744157729,286.462554031841,281.8796160681245,68.51040450400163,56.32409128036155,64.76619912219603,66.51195094142471,107.29055221134948,98.9320601652912,103.8505000631868,104.10899380124319,Rus,DAT,inflected,loshadi,horse.DAT,Noun,1,f,3,yes,forward,no,NA,NA,0.5794296080603953,-0.3399041807768609,-0.9255458059774598,-1.0076592466014147,0.11245806657652034,-1.0316220635900577,-0.7946818566014773,non_heavy
Speaker_1_male,Speaker_1,male,ыдысты,291.3889713401157,291.9498925330642,560.9211929485127,s1,v,ə,NA,291.3889713401157,291.48129163145313,92.3202913374439,80.41136692301343,55.021065658090805,73.02777972291268,76.49763499207558,122.09906913029862,121.45689759420166,121.94094921446826,122.00668334650062,Kaz,ACC,inflected,ydysty,dishes.ACC,Noun,NA,NA,NA,NA,NA,NA,NA,NA,-1.9188120249322287,1.0759331480050398,-0.6101342041704297,1.360391117883492,-0.02614979471035549,-0.81013648206803,-0.3691873862637387,non_heavy
Speaker_1_male,Speaker_1,male,ыдысты,291.3889713401157,291.9498925330642,560.9211929485127,s2,cvc,dəs,NA,291.48129163145313,291.73785772931507,256.56609786193485,75.10611394287807,56.710228755147455,67.84963260327795,70.25039205202387,121.45689759420166,107.31013576594408,114.0280485173678,114.42517293006563,Kaz,ACC,inflected,ydysty,dishes.ACC,Noun,NA,NA,NA,NA,NA,NA,NA,NA,0.24581750456684273,0.18852257365715275,-0.7480976490214178,0.30475327860886264,0.1535329991242921,-0.8197412073006647,-0.6364199001545064,heavy
Speaker_1_male,Speaker_1,male,ыдысты,291.3889713401157,291.9498925330642,560.9211929485127,s3,cv,tə,NA,291.73785772931507,291.9498925330642,212.034803749134,79.80436957958773,45.07648572004442,67.82102041098742,74.17902864401718,153.30515027209222,134.50399800466653,143.4270541942788,138.96032872731274,Kaz,ACC,inflected,ydysty,dishes.ACC,Noun,NA,NA,NA,NA,NA,NA,NA,NA,-0.34106965111224885,0.18361912819543139,-0.23551847563855988,1.2396109465215222,-1.083993119546048,-0.34339851860124604,-0.12272749077660099,non_heavy
