file,time,word,vowel,stress,duration,F1,F2,F3,syllables,Language,WordForm,LatinScript,Gloss,VowelHeight,VowelBackness,Norm_F1,Norm_F2,Speaker,Gender
Speaker_4_female,77.35012373571419,звездалар,ɑ,NA,0.08377459905999274,786.9358851616852,1640.8640994845923,3200.497976471019,s3,CS,inflected,zvezdalar,star.Pl,non-high,back,0.917467171022454,-0.15546389823910794,Speaker_4,female
Speaker_1_male,195.90667825766832,землялар,ɑ,NA,0.09201472355769624,594.6557536283747,1169.8712750418892,2592.138320100707,s3,CS,inflected,zemlyalar,land.Pl,non-high,back,0.7993475993342051,-0.7442509998338915,Speaker_1,male
Speaker_2_female,25.424147769195173,землялар,ɑ,NA,0.1355130636412447,799.4423198942841,1052.7749352184046,1399.469109114823,s3,CS,inflected,zemlyalar,land.Pl,non-high,back,1.4627476876009855,-0.8647777626003454,Speaker_2,female
Speaker_4_female,299.34026117534125,землялар,ɑ,NA,0.07258943256579187,776.5383539459386,1599.5721246873516,3208.91702358935,s3,CS,inflected,zemlyalar,land.Pl,non-high,back,0.8675845241850065,-0.24624384279666817,Speaker_4,female
Speaker_1_male_additional,152.7766786340336,кеме,ie,NA,0.08797540958732952,329.07628355849977,2314.9653784341926,2929.9315708175404,s1,Kaz,uninflected,keme,boat,high,front,-0.9524480239002265,1.9066204885336409,Speaker_1,male
Speaker_1_male_additional,152.97566422429497,кеме,ie,NA,0.12084239087857895,336.5715513932946,1762.273185156337,2620.4754588424257,s2,Kaz,uninflected,keme,boat,high,front,-0.88895138264175,0.6363516486629548,Speaker_1,male
Speaker_2_female_additional,116.1375578044562,кеме,ie,NA,0.09131746997358904,412.1865241752616,2733.6540833472,3563.6933310450045,s1,Kaz,uninflected,keme,boat,high,front,-0.9528796462755015,2.4615591352071156,Speaker_2,female
Speaker_2_female_additional,116.36105130769066,кеме,ie,NA,0.13780636377831,559.169905045155,2454.8945659968335,3229.576899398543,s2,Kaz,uninflected,keme,boat,high,front,0.0906167781529891,1.947921770750716,Speaker_2,female
Speaker_3_male_additional,149.6330327534076,кеме,ie,NA,0.07133789062498863,358.1684103981229,1916.1772437013335,2499.516275779699,s1,Kaz,uninflected,keme,boat,high,front,-0.902269969158185,1.407936808286369,Speaker_3,male
Speaker_3_male_additional,149.83063797028126,кеме,ie,NA,0.1713228361171275,367.85176001695953,1748.7507084711262,2431.6785436766213,s2,Kaz,uninflected,keme,boat,high,front,-0.8197719658147294,0.9417317060099776,Speaker_3,male
Speaker_4_female_additional,10.286557493319426,кеме,ie,NA,0.08652130722589035,498.0746448737115,2523.806803402757,3201.984579320899,s1,Kaz,uninflected,keme,boat,high,front,-0.604297231638717,1.6077541830543567,Speaker_4,female
Speaker_4_female_additional,10.535134582333493,кеме,ie,NA,0.21012317469144648,619.5082060992385,2357.8586249749933,2995.5715439104565,s2,Kaz,uninflected,keme,boat,high,front,0.018565992748768263,1.2458741982204622,Speaker_4,female
Speaker_1_male,239.6979280325579,кемеге,ie,NA,0.07122608715647516,299.89543703521724,2209.7770329324003,2730.2485499311592,s1,Kaz,inflected,kemege,boat.DAT,high,front,-1.178566641407905,1.8672464327566225,Speaker_1,male
Speaker_1_male,239.85233620431137,кемеге,ie,NA,0.0947614317235832,333.1163054013604,2145.5034806557937,2725.049918427527,s2,Kaz,inflected,kemege,boat.DAT,high,front,-0.9556464417329024,1.7058373670982874,Speaker_1,male
Speaker_1_male,240.0655879270228,кемеге,ie,NA,0.1696862319110437,360.5817068886736,2215.8976502002024,2642.956627981446,s3,Kaz,inflected,kemege,boat.DAT,high,front,-0.7713468407644412,1.882617033562948,Speaker_1,male
Speaker_2_female,173.1168652603294,кемеге,ie,NA,0.05411012223672173,404.483999919752,750.483911165698,2794.450659225987,s1,Kaz,inflected,kemege,boat.DAT,high,front,-0.9710937993142617,-1.4527672689409852,Speaker_2,female
Speaker_2_female,173.2987099249297,кемеге,ie,NA,0.11236833108924316,449.3953755800202,2806.580320989558,3419.9778191075297,s2,Kaz,inflected,kemege,boat.DAT,high,front,-0.6943375853333922,2.5465678644445893,Speaker_2,female
Speaker_2_female,173.53385181775036,кемеге,e,NA,0.14387973906821117,417.55662577552766,1688.1269300597871,2492.17808128463,s3,Kaz,inflected,kemege,boat.DAT,NA,NA,-0.8905366935600157,0.3710522028113593,Speaker_2,female
Speaker_3_male,220.77979577708072,кемеге,ie,NA,0.06577547419260554,356.1941983003711,2036.4378465971631,3105.1965154315394,s1,Kaz,inflected,kemege,boat.DAT,high,front,-0.8868330731688921,1.9230408672232855,Speaker_3,male
Speaker_3_male,220.92509476194545,кемеге,ie,NA,0.1060070873116672,350.5071514626193,2099.1325182884884,2815.8647898047707,s2,Kaz,inflected,kemege,boat.DAT,high,front,-0.9325919944583263,2.113927496667335,Speaker_3,male
Speaker_3_male,221.1357257737471,кемеге,e,NA,0.16909999620011718,352.92510752274717,1861.7118940535909,2380.1731972226935,s3,Kaz,inflected,kemege,boat.DAT,NA,NA,-0.9131367193052837,1.3910523065102653,Speaker_3,male
Speaker_4_female,33.83754694777021,кемеге,ie,NA,0.07004105823047979,1487.811859358217,2925.9172181454283,3465.7021940167524,s1,Kaz,inflected,kemege,boat.DAT,high,front,4.279952743054211,2.6697110041088883,Speaker_4,female
Speaker_4_female,33.99479599026806,кемеге,ie,NA,0.07690782864523271,406.5503782814597,2574.3043215522143,3211.9914620834447,s2,Kaz,inflected,kemege,boat.DAT,high,front,-0.9074502548616449,1.8966939853009608,Speaker_4,female
Speaker_4_female,34.179115482330516,кемеге,ie,NA,0.11044841653019688,454.32573932698426,2085.329772509018,3006.228371562105,s3,Kaz,inflected,kemege,boat.DAT,high,front,-0.6782457049434615,0.8216889105820447,Speaker_4,female
Speaker_1_male_additional,244.80184425707495,кесе,ie,NA,0.08633651706594492,339.9085572343149,2080.0387223728344,2782.710684746331,s1,Kaz,uninflected,kese,cup,high,front,-0.8606817240471539,1.3666815958202856,Speaker_1,male
Speaker_1_male_additional,245.06818999917851,кесе,ie,NA,0.1316498584542103,307.11806378344784,1935.1039284756575,2738.7847967043544,s2,Kaz,uninflected,kese,cup,high,front,-1.138468488340297,1.0335736656923347,Speaker_1,male
Speaker_2_female_additional,155.19487203927028,кесе,ie,NA,0.06597835836271315,380.4244545060844,1521.609325664126,2640.204345339638,s1,Kaz,uninflected,kese,cup,high,front,-1.178371847748082,0.22826686645541255,Speaker_2,female
Speaker_2_female_additional,155.48301492789005,кесе,ie,NA,0.14067494467676056,454.89384865608304,1404.284140243981,2362.09389045792,s2,Kaz,uninflected,kese,cup,high,front,-0.6496825084161372,0.012085551476957775,Speaker_2,female
Speaker_3_male_additional,188.77158396021116,кесе,ie,NA,0.07163347488884142,331.9755482683641,1784.382585725466,2661.5582195211437,s1,Kaz,uninflected,kese,cup,high,front,-1.1254219684779325,1.0409499270453622,Speaker_3,male
Speaker_3_male_additional,189.10067028575313,кесе,ie,NA,0.263641355471691,331.75225651150356,1685.3101991970689,2459.4674124485623,s2,Kaz,uninflected,kese,cup,high,front,-1.1273243188865363,0.7650793666785113,Speaker_3,male
Speaker_4_female_additional,263.6239377366712,кесе,ie,NA,0.11639340049345036,342.1173891775475,2506.9428720234546,3075.607412079497,s1,Kaz,uninflected,kese,cup,high,front,-1.4042411529828938,1.570979333883968,Speaker_4,female
Speaker_4_female_additional,263.96748599941793,кесе,ie,NA,0.22027138157892523,541.4432355961194,2196.959100631587,2918.6734137582503,s2,Kaz,uninflected,kese,cup,high,front,-0.3818488410794379,0.8950037157552486,Speaker_4,female
Speaker_1_male,410.9117564022963,кесеге,ie,NA,0.06592099598162804,333.4174035562014,2003.855999317027,2760.9953143500343,s1,Kaz,inflected,kesege,cup.DAT,high,front,-0.9536259990382938,1.350120485022855,Speaker_1,male
Speaker_1_male,411.116386160656,кесеге,ie,NA,0.07965453681111967,337.1766035359809,2061.5689933840977,2668.378990338178,s2,Kaz,inflected,kesege,cup.DAT,high,front,-0.9284008423423672,1.4950541337594507,Speaker_1,male
Speaker_1_male,411.3190766819047,кесеге,ie,NA,0.16367072389812165,365.733061978708,2046.035232004383,2584.979802213911,s3,Kaz,inflected,kesege,cup.DAT,high,front,-0.7367799807832119,1.4560444661489078,Speaker_1,male
Speaker_2_female,233.39765008488672,кесеге,ie,NA,0.04690224887607996,339.61774918034416,1534.0203991945027,2669.6443614463997,s1,Kaz,inflected,kesege,cup.DAT,high,front,-1.3708174262539292,0.07129794020530815,Speaker_2,female
Speaker_2_female,233.60242985181307,кесеге,ie,NA,0.09645799447764604,379.67821255383024,2419.822158422048,2622.182780268776,s2,Kaz,inflected,kesege,cup.DAT,high,front,-1.1239538641704003,1.7942804229172722,Speaker_2,female
Speaker_2_female,233.807718543774,кесеге,ie,NA,0.13462223094853698,398.43493650461687,2332.584068239369,2903.8840633923046,s3,Kaz,inflected,kesege,cup.DAT,high,front,-1.008369787063264,1.624592679983596,Speaker_2,female
Speaker_3_male,291.853388608327,кесеге,ie,NA,0.0624553143771891,314.71341559957017,1848.3904647272896,2629.1114585634523,s1,Kaz,inflected,kesege,cup.DAT,high,front,-1.2205943247960063,1.350492516102644,Speaker_3,male
Speaker_3_male,292.03653199660005,кесеге,ie,NA,0.07774585454859562,314.5359395068118,1993.897189281513,2584.973167527997,s2,Kaz,inflected,kesege,cup.DAT,high,front,-1.2220223268489128,1.7935172176012015,Speaker_3,male
Speaker_3_male,292.2213655791056,кесеге,ie,NA,0.15170495324292688,331.6920566219786,1861.6139879703856,2397.4647339530516,s3,Kaz,inflected,kesege,cup.DAT,high,front,-1.083981365502519,1.3907542116048937,Speaker_3,male
Speaker_4_female,377.6509329581827,кесеге,ie,NA,0.08240124497706347,400.30617237749584,2461.2332293179757,3169.1449861894753,s1,Kaz,inflected,kesege,cup.DAT,high,front,-0.9374071274523246,1.6481084542264608,Speaker_4,female
Speaker_4_female,377.88234312115986,кесеге,ie,NA,0.1112416807189902,430.874199533273,2315.4064788712317,3104.157820746545,s2,Kaz,inflected,kesege,cup.DAT,high,front,-0.7907555741663022,1.3275099750893185,Speaker_4,female
Speaker_4_female,378.1094678127294,кесеге,ie,NA,0.1864453369637431,506.2149914412804,2171.074361747562,3039.346352872136,s3,Kaz,inflected,kesege,cup.DAT,high,front,-0.42930456842090425,1.0101974305888413,Speaker_4,female
Speaker_1_male,70.36598110087877,книгалар,ɑ,NA,0.07953459783938399,573.3413790033192,1241.501455858146,2551.437663102338,s3,CS,inflected,knigalar,book.Pl,non-high,back,0.656322901876039,-0.564367359534494,Speaker_1,male
Speaker_2_female,71.54814642838195,книгалар,ɑ,NA,0.08168368783262281,644.4892284210713,1361.9524612400455,2372.0216066633534,s3,CS,inflected,knigalar,book.Pl,non-high,back,0.5078842413072172,-0.26339324757290616,Speaker_2,female
Speaker_3_male,76.11049943415506,книгалар,ɑ,NA,0.07212262152462756,589.9823189122873,1224.897417140416,2347.6280744478972,s3,CS,inflected,knigalar,book.Pl,non-high,back,0.9942648876339832,-0.5478583823856616,Speaker_3,male
Speaker_4_female,464.67859307040607,книгалар,ɑ,NA,0.100123355263122,681.5818560263741,1636.3349969754167,2725.352509756526,s3,CS,inflected,knigalar,book.Pl,non-high,back,0.41202624286251444,-0.16542107942739878,Speaker_4,female
Speaker_1_male,470.79098005528783,кожаға,ɑ,NA,0.1147800646085102,573.0578112335735,1136.0060306333196,2889.120845075765,s3,CS,inflected,kojaǵa,skin.DAT,non-high,back,0.6544200923782137,-0.8292962052825389,Speaker_1,male
Speaker_2_female,10.764029832925075,кожаға,ɑ,NA,0.1026092683902089,635.7469356548562,1381.4386443986705,2750.3122220576156,s3,CS,inflected,kojaǵa,skin.DAT,non-high,back,0.4540118356656666,-0.22549046414819737,Speaker_2,female
Speaker_3_male,17.794278811812234,кожаға,ɑ,NA,0.26159721677042214,600.4799495643355,1294.4710574834469,1893.63728915338,s3,CS,inflected,kojaǵa,skin.DAT,non-high,back,1.0787305634824553,-0.3360273392529919,Speaker_3,male
Speaker_4_female,345.33752158192016,кожаға,ɑ,NA,0.1342101657173771,720.0520922239924,1654.8049674651445,3036.357451403491,s3,CS,inflected,kojaǵa,skin.DAT,non-high,back,0.5965890170615241,-0.12481505597440322,Speaker_4,female
Speaker_1_male_additional,139.72346516847716,кісі,ɪ,NA,0.04150794089707688,379.8862800146613,1688.838381085838,2538.305042246592,s1,Kaz,uninflected,kisi,person,high,front,-0.5220078864118428,0.4675742631537874,Speaker_1,male
Speaker_1_male_additional,139.99243662549026,кісі,ɪ,NA,0.14776826959359823,391.53349892187504,1570.7108647294326,2629.467035765786,s2,Kaz,uninflected,kisi,person,high,front,-0.4233377258637321,0.1960782930932519,Speaker_1,male
Speaker_2_female_additional,215.68235951984212,кісі,ɪ,NA,0.03379163240131788,405.53105895226656,1489.3566267347,2167.788424300218,s1,Kaz,uninflected,kisi,person,high,front,-1.000129574274171,0.16883861291207486,Speaker_2,female
Speaker_2_female_additional,215.92294813029963,кісі,ɪ,NA,0.0905832759432883,526.1053141478905,976.146849320782,2011.735030604636,s2,Kaz,uninflected,kisi,person,high,front,-0.14412256565777493,-0.7767926609174849,Speaker_2,female
Speaker_3_male_additional,246.0986109145524,кісі,ɪ,NA,0.068834806743439,565.1701764173362,1736.4726218701442,2324.753332111269,s1,Kaz,uninflected,kisi,person,high,front,0.8612966743444507,0.907542940103195,Speaker_3,male
Speaker_3_male_additional,246.38274974629795,кісі,ɪ,NA,0.14650802944512975,366.1025885552268,1515.7457340872336,2408.530386495199,s2,Kaz,uninflected,kisi,person,high,front,-0.8346741596607097,0.292921123122446,Speaker_3,male
Speaker_4_female_additional,257.9801754207519,кісі,ɪ,NA,0.06007401315787319,519.6147674192011,1874.8333203296277,2971.0152683738106,s1,Kaz,uninflected,kisi,person,high,front,-0.4938125349289832,0.19255025350756214,Speaker_4,female
Speaker_4_female_additional,258.30244747050517,кісі,ɪ,NA,0.22652909128288456,623.492375729665,1917.5407558629088,2987.4470251083753,s2,Kaz,uninflected,kisi,person,high,front,0.039001799106331565,0.28568153261832235,Speaker_4,female
Speaker_1_male,217.2860608400596,кісілер,ɪ,NA,0.03982726840555983,752.8565763726575,1687.1521205623378,2351.8369591921087,s1,Kaz,inflected,kisiler,person.Pl,high,front,1.8609140402297268,0.554787484908427,Speaker_1,male
Speaker_1_male,217.4989307229169,кісілер,ɪ,NA,0.04532068473739059,419.5816016942669,1755.2850858296415,2871.88699596984,s2,Kaz,inflected,kisiler,person.Pl,high,front,-0.3754430315710889,0.7258886279882366,Speaker_1,male
Speaker_1_male,217.65068634908295,кісілер,ie,NA,0.07965453681111967,453.39885517923005,1679.53469749291,2494.7281634181863,s3,Kaz,inflected,kisiler,person.Pl,high,front,-0.14852094102721175,0.5356579814531139,Speaker_1,male
Speaker_2_female,347.0732924253281,кісілер,ɪ,NA,0.02618961801232444,471.4787781411445,2005.7798302372385,2908.0651914877026,s1,Kaz,inflected,kisiler,person.Pl,high,front,-0.5582536022716337,0.9889222588221733,Speaker_2,female
Speaker_2_female,347.25151093536147,кісілер,ɪ,NA,0.05083997745106217,364.1852691175542,1291.3930956127008,2176.143915699174,s2,Kaz,inflected,kisiler,person.Pl,high,front,-1.2194256306395088,-0.4006390248596885,Speaker_2,female
Speaker_2_female,347.4168733025345,кісілер,ie,NA,0.09247299346543514,439.16087855966725,2018.2843635501588,2335.1295436951004,s3,Kaz,inflected,kisiler,person.Pl,high,front,-0.7574053628331842,1.0132449604065978,Speaker_2,female
Speaker_3_male,380.16953582587394,кісілер,ɪ,NA,0.02603895479802531,660.0502076389648,1577.972844309002,2382.810206884245,s1,Kaz,inflected,kisiler,person.Pl,high,front,1.5580427316772612,0.5271512861162758,Speaker_3,male
Speaker_3_male,380.30820430586107,кісілер,ɪ,NA,0.01428772862408322,583.3882737857697,1619.1168435772925,2334.620650756709,s2,Kaz,inflected,kisiler,person.Pl,high,front,0.9412081078092939,0.6524225273605151,Speaker_3,male
Speaker_3_male,380.4604260035736,кісілер,ie,NA,0.12794690095114447,411.3112665141245,1605.2770772147987,2313.999535686254,s3,Kaz,inflected,kisiler,person.Pl,high,front,-0.44335200855811874,0.6102845548349314,Speaker_3,male
Speaker_4_female,372.3187947708419,кісілер,ɪ,NA,0.0247203734930963,955.4102951468092,1897.8850177589748,2775.6322696789744,s1,Kaz,inflected,kisiler,person.Pl,high,front,1.7257311059946248,0.40959371466636135,Speaker_4,female
Speaker_4_female,372.484970614879,кісілер,ɪ,NA,0.05218745515213641,493.6915102369524,1802.5602461379324,3113.9822176335542,s2,Kaz,inflected,kisiler,person.Pl,high,front,-0.4893865606869935,0.200023270888541,Speaker_4,female
Speaker_4_female,372.6573265522893,кісілер,ie,NA,0.09750813988944174,501.6678156865975,2055.3410702800365,2992.0267147899635,s3,Kaz,inflected,kisiler,person.Pl,high,front,-0.45111985875974303,0.7557590842884856,Speaker_4,female
Speaker_1_male_additional,220.9168792718072,кітап,ɪ,NA,0.02856092027687395,402.63293001164106,1784.5818553622148,2578.56606951432,s1,Kaz,uninflected,kitap,book,high,front,-0.32930818487677604,0.6876243262331115,Speaker_1,male
Speaker_1_male_additional,221.10832547078,кітап,æ,NA,0.08978205119223048,584.4816455323894,1464.5683317607356,2674.8120888751164,s2,Kaz,uninflected,kitap,book,non-high,front,1.211234849373816,-0.04787223462353765,Speaker_1,male
Speaker_2_female_additional,67.48419906549704,кітап,ɪ,NA,0.0290555586279595,479.5288620979676,1526.8874752442894,2527.2749924081145,s1,Kaz,uninflected,kitap,book,high,front,-0.47478825649313083,0.23799229167256972,Speaker_2,female
Speaker_2_female_additional,67.67389035539671,кітап,æ,NA,0.11124128160419389,806.7486278933414,1045.1266369583427,1606.8655966683948,s2,Kaz,uninflected,kitap,book,non-high,front,1.8482815598968416,-0.649691722231374,Speaker_2,female
Speaker_3_male_additional,75.12470077923818,кітап,ɪ,NA,0.05854609063962357,588.2251124379486,1648.0554201162215,2267.67652576103,s1,Kaz,uninflected,kitap,book,high,front,1.0577148833092267,0.6613421181725337,Speaker_3,male
Speaker_3_male_additional,75.30088015205487,кітап,æ,NA,0.07689266276888418,581.022870030476,1383.4674746351202,2146.3747167139372,s2,Kaz,uninflected,kitap,book,non-high,front,0.9963548538152763,-0.07541236351408094,Speaker_3,male
Speaker_4_female_additional,23.68142860219114,кітап,ɪ,NA,0.05506784539473486,505.2673656506496,1688.7625466255747,2100.7571697872795,s1,Kaz,uninflected,kitap,book,high,front,-0.5674039608655567,-0.21321068586523367,Speaker_4,female
Speaker_4_female_additional,23.864153725546405,кітап,æ,NA,0.13266344572368638,836.677758940046,1629.459166519362,3121.915059227936,s2,Kaz,uninflected,kitap,book,non-high,front,1.13248315499023,-0.3425324204980525,Speaker_4,female
Speaker_1_male,373.3145158579289,кітаптың,ɪ,NA,0.03570720615670098,829.8593799979946,1914.5925984301,2782.478781456783,s1,Kaz,inflected,kitaptyń,book.GEN,high,front,2.3776217966467517,1.1259548426348538,Speaker_1,male
Speaker_1_male,373.46558480705346,кітаптың,æ,NA,0.08240124497700663,620.4483687485907,1439.5174725917225,2576.9517080559767,s2,Kaz,inflected,kitaptyń,book.GEN,non-high,front,0.9724223922435565,-0.06709314464743588,Speaker_1,male
Speaker_1_male,373.7672185327819,кітаптың,ə,NA,0.05612885818948143,307.00740760681174,1306.46587508242,2662.747232565463,s3,Kaz,inflected,kitaptyń,book.GEN,non-high,back,-1.1308435691983196,-0.40122333160058204,Speaker_1,male
Speaker_2_female,100.04792265346316,кітаптың,ɪ,NA,0.02395560754249004,1130.1718817780093,2311.289438435162,3168.718377447056,s1,Kaz,inflected,kitaptyń,book.GEN,high,front,3.5007939521126907,1.5831722676325524,Speaker_2,female
Speaker_2_female,100.20654635303508,кітаптың,æ,NA,0.07677480097979128,793.6084314134396,1467.0555316299758,1642.1490822713592,s2,Kaz,inflected,kitaptyń,book.GEN,non-high,front,1.42679766680985,-0.05895614042715963,Speaker_2,female
Speaker_2_female,100.49470109315376,кітаптың,ə,NA,0.02654147784701877,572.6836715795843,1316.6845456914073,2681.346304985625,s3,Kaz,inflected,kitaptyń,book.GEN,non-high,back,0.06539870702822981,-0.35144435461428725,Speaker_2,female
Speaker_3_male,112.5865941348485,кітаптың,ɪ,NA,0.02748898292863089,720.4956141466859,1682.1183225274597,2375.3591170944997,s1,Kaz,inflected,kitaptyń,book.GEN,high,front,2.044396489190548,0.8442432936610053,Speaker_3,male
Speaker_3_male,112.7098344598297,кітаптың,æ,NA,0.08603523121480805,595.5208940869784,1396.4943637411843,2298.507092287364,s2,Kaz,inflected,kitaptyń,book.GEN,non-high,front,1.038829181318347,-0.025396714179120677,Speaker_3,male
Speaker_3_male,112.94062820863704,кітаптың,ə,NA,0.06555113234054488,396.3190531723254,1282.170808554407,2086.7519221263005,s3,Kaz,inflected,kitaptyń,book.GEN,non-high,back,-0.5639818415511919,-0.37347793905750604,Speaker_3,male
Speaker_4_female,50.709847636935685,кітаптың,ɪ,NA,0.04806739290327755,774.6693372561393,2041.5287791719952,2951.764561249914,s1,Kaz,inflected,kitaptyń,book.GEN,high,front,0.8586178283861653,0.7253929168392924,Speaker_4,female
Speaker_4_female,50.86984338759943,кітаптың,æ,NA,0.08240124497703505,606.7457414961492,1818.231479276635,2843.8045538686715,s2,Kaz,inflected,kitaptyń,book.GEN,non-high,front,0.05299645066102485,0.23447630159161795,Speaker_4,female
Speaker_4_female,51.153061611826146,кітаптың,ə,NA,0.05431959704026212,618.5785695075192,1694.9854215363846,3252.981546319731,s3,Kaz,inflected,kitaptyń,book.GEN,non-high,back,0.10976500163065478,-0.0364787772956583,Speaker_4,female
Speaker_1_male_additional,70.71525117519849,күрес,ʏ,NA,0.04109286148811009,398.0203108056013,1497.605180220594,2298.775989539613,s1,Kaz,uninflected,kúres,fight,high,front,-0.3683842837492165,0.02805733282195472,Speaker_1,male
Speaker_1_male_additional,70.84153197615812,күрес,ie,NA,0.11184968227817647,370.0798904257527,1752.4639072179923,2336.765740668616,s2,Kaz,uninflected,kúres,fight,high,front,-0.6050833435525723,0.6138066946030629,Speaker_1,male
Speaker_2_female_additional,260.8591068878246,күрес,ʏ,NA,0.03296049799081402,401.92115559934416,1435.305683662394,2351.151111435434,s1,Kaz,uninflected,kúres,fight,high,front,-1.0257577862462532,0.06924529961490744,Speaker_2,female
Speaker_2_female_additional,260.99781565020265,күрес,ie,NA,0.1483222409586915,427.4137991505717,1611.7810267412144,2367.2910237865553,s2,Kaz,uninflected,kúres,fight,high,front,-0.8447748598943071,0.3944156506476777,Speaker_2,female
Speaker_3_male_additional,310.5861928911406,күрес,ʏ,NA,0.02190198396385767,390.1151980710694,1409.203496003595,2184.697688525713,s1,Kaz,uninflected,kúres,fight,high,front,-0.6300969815043485,-0.003749502798604027,Speaker_3,male
Speaker_3_male_additional,310.6856904754334,күрес,ie,NA,0.11263877467104066,382.5046755912088,1604.62207205938,2064.4536965883403,s2,Kaz,uninflected,kúres,fight,high,front,-0.6949353828533658,0.5404004260733436,Speaker_3,male
Speaker_4_female_additional,55.296895399559105,күрес,ʏ,NA,0.04630705180921524,483.5045220779241,1446.6082749389795,2960.228266207524,s1,Kaz,uninflected,kúres,fight,high,front,-0.6790310496435374,-0.7412718251657355,Speaker_4,female
Speaker_4_female_additional,55.44082272274989,күрес,ie,NA,0.16144891036184106,411.88750700857395,2331.4174143872165,2907.124137414723,s2,Kaz,uninflected,kúres,fight,high,front,-1.0463727011352293,1.1882143614138796,Speaker_4,female
Speaker_1_male,96.71852496527475,күресті,ʏ,NA,0.03158714390787054,415.6510996066175,1459.391419425008,2318.91504837982,s1,Kaz,inflected,kúresti,fight.ACC,high,front,-0.4018176675542586,-0.017184044003692594,Speaker_1,male
Speaker_1_male,96.82427322966194,күресті,ie,NA,0.06454764189867035,386.74856656501566,1795.0304945009796,2538.024293866559,s2,Kaz,inflected,kúresti,fight.ACC,high,front,-0.5957607748125126,0.8257005887499621,Speaker_1,male
Speaker_1_male,97.1399699350682,күресті,ɪ,NA,0.12187904603779032,427.8949640252261,1573.2889633534696,2520.876208352891,s3,Kaz,inflected,kúresti,fight.ACC,high,front,-0.31965832509193004,0.2688448978409199,Speaker_1,male
Speaker_2_female,428.8180925553662,күресті,ʏ,NA,0.04227036176212095,422.6285192613168,1668.77182334834,2672.179430247002,s1,Kaz,inflected,kúresti,fight.ACC,high,front,-0.8592822949092296,0.3334043775869823,Speaker_2,female
Speaker_2_female,428.9286870372651,күресті,ie,NA,0.12955796141000064,409.9448218886328,2443.826783497364,2867.085175388149,s2,Kaz,inflected,kúresti,fight.ACC,high,front,-0.9374427166851445,1.8409720760755426,Speaker_2,female
Speaker_2_female,429.2982215655559,күресті,ɪ,NA,0.09100657044331228,433.23640437862304,1957.517052081574,2823.660868899453,s3,Kaz,inflected,kúresti,fight.ACC,high,front,-0.7939135975525172,0.8950458124695055,Speaker_2,female
Speaker_3_male,486.3332239654832,күресті,ʏ,NA,0.043286314399210823,637.6799451026362,1398.9399068145767,2255.483183907536,s1,Kaz,inflected,kúresti,fight.ACC,high,front,1.3780478922065005,-0.017950762843120478,Speaker_3,male
Speaker_3_male,486.4310880147035,күресті,ie,NA,0.08414044012152999,374.92738295537464,1710.8884157384618,2227.6513945725965,s2,Kaz,inflected,kúresti,fight.ACC,high,front,-0.7361027650521387,0.9318396710513859,Speaker_3,male
Speaker_3_male,486.6926457206814,күресті,ɪ,NA,0.06131853596144765,348.1136396351414,1483.2074261672008,2377.1950563567357,s3,Kaz,inflected,kúresti,fight.ACC,high,front,-0.9518505872646741,0.23861877180617402,Speaker_3,male
Speaker_4_female,101.498577951841,күресті,ʏ,NA,0.04182658525942884,814.3964838416844,1475.58869637387,2735.5046654699263,s1,Kaz,inflected,kúresti,fight.ACC,high,front,1.0492106895054543,-0.5188200226384275,Speaker_4,female
Speaker_4_female,101.62317947773349,күресті,ie,NA,0.10849497255310324,440.72065722003686,2021.236455503101,2734.8654120438378,s2,Kaz,inflected,kúresti,fight.ACC,high,front,-0.7435167285983404,0.6807804703130155,Speaker_4,female
Speaker_4_female,101.92170403777806,күресті,ɪ,NA,0.08073443246668432,467.7059722698021,1865.734509279092,3135.8660901057942,s3,Kaz,inflected,kúresti,fight.ACC,high,front,-0.6140534057678114,0.3389111815196018,Speaker_4,female
Speaker_1_male_additional,41.92600256041975,кәсіп,æ,NA,0.09060937030224636,620.5548455449704,1589.2847818807245,2447.0049404366005,s1,Kaz,uninflected,kásip,craft,non-high,front,1.5168312724410409,0.23876727708576578,Speaker_1,male
Speaker_1_male_additional,42.131527897433614,кәсіп,ɪ,NA,0.04814921144061657,390.3783454256595,1568.6040524952407,2575.1240612692836,s2,Kaz,uninflected,kásip,craft,high,front,-0.4331236826519833,0.19123614412660833,Speaker_1,male
Speaker_2_female_additional,34.7546431887981,кәсіп,æ,NA,0.08965715233770055,735.3753808210926,1357.9817246305274,1855.6847737510411,s1,Kaz,uninflected,kásip,craft,non-high,front,1.341573062113211,-0.07323046194462986,Speaker_2,female
Speaker_2_female_additional,34.976295593188524,кәсіп,ɪ,NA,0.04150794089708398,538.6341888915889,1482.4263297785285,1957.6364609480725,s2,Kaz,uninflected,kásip,craft,high,front,-0.055174849801827665,0.15606897011277945,Speaker_2,female
Speaker_3_male_additional,36.18765366320963,кәсіп,æ,NA,0.08908607051170492,602.3997728198616,1435.693549211344,2078.0996913746285,s1,Kaz,uninflected,kásip,craft,non-high,front,1.1784769362774117,0.07001298621214283,Speaker_3,male
Speaker_3_male_additional,36.373147436848015,кәсіп,ɪ,NA,0.02884043574196226,350.4942311646507,1330.8678837164907,2306.3565606894354,s2,Kaz,uninflected,kásip,craft,high,front,-0.9676506988624715,-0.2218777826915046,Speaker_3,male
